109	88	12.933	0.98741	-0.15819
109	87	8.9859	0.7092	0.70501
109	111	12.165	-0.59245	0.80561
110	122	9.7508	-0.38976	-0.92092
110	91	12.542	0.88681	-0.46214
110	94	8.8318	0.56618	0.82428
110	131	14.423	-0.85434	0.51971
111	130	7.7606	-0.99991	-0.013084
111	109	10.724	-0.2913	-0.95663
111	92	15.027	0.7243	0.68948
112	107	39.745	0.22147	-0.97517
112	97	21.744	0.83091	0.55641
112	128	37.851	-0.70988	0.70432
113	133	45.22	-0.9713	-0.23784
113	96	27.303	0.93965	-0.34213
113	90	11.753	0.80992	0.58654
113	119	15.837	0.55234	0.83362
114	119	2.521	-0.82127	-0.57054
114	99	10.072	0.39922	-0.91685
114	89	1.6397	0.99156	-0.12962
114	100	16.317	0.59672	0.80245
114	134	13.495	-0.98653	-0.16359
115	138	26.173	-0.99871	-0.050806
115	121	29.047	0.15634	-0.9877
115	95	18.937	0.94784	0.31874
115	120	24.259	0.15039	0.98863
116	137	14.335	-0.89701	-0.442
116	117	14.176	-0.031661	-0.9995
116	98	4.9252	0.96787	-0.25146
116	101	15.549	0.79446	0.60732
116	123	12.878	-0.29599	0.95519
117	136	12.207	-0.82343	-0.56741
117	104	0.6451	0.9859	-0.16735
117	98	11.832	0.99987	0.016233
117	116	7.256	-0.33281	0.943
119	113	10.91	-0.48239	-0.87596
119	99	14.557	0.8448	0.53508
119	114	1.6823	-0.10844	0.9941
119	135	6.8535	-0.9999	0.013864
120	139	1.1861	-0.73976	0.67287
120	115	21.396	-0.17687	-0.98423
120	102	14.488	0.52211	0.85288
120	122	8.42	-0.34473	0.9387
121	115	1.4726	0.80242	0.59676
121	143	1.4726	-0.80242	-0.59676
122	120	7.0416	0.55179	-0.83398
122	102	20.008	0.56982	-0.82177
122	110	25.867	0.36621	0.93053
122	140	24.821	-0.9975	-0.070708
123	116	13.085	0.73001	-0.68343
123	142	13.085	-0.73001	0.68343
124	146	12.155	-0.78059	-0.62504
124	105	15.461	0.99056	-0.13706
124	125	11.33	-0.51431	0.8576
125	124	8.7745	-0.25093	-0.96801
125	105	16.604	0.82022	-0.57205
125	104	7.057	0.29496	0.95551
125	136	11.763	-0.18447	0.98284
125	147	11.333	-0.99962	-0.027522
126	144	9.6727	-0.97071	-0.24025
126	103	9.6727	0.97071	0.24025
127	128	9.826	-0.77281	-0.63464
127	106	36.215	0.98034	0.19732
127	145	27.924	-0.99947	-0.03259
128	149	23.03	-0.95655	-0.29157
128	112	10.866	0.99829	-0.058399
128	108	10.584	0.99692	-0.07841
128	127	8.2036	0.076782	0.99705
129	109	8.6799	0.99356	-0.11329
129	148	8.6799	-0.99356	0.11329
130	111	8.2058	0.99947	-0.032547
130	152	8.2058	-0.99947	0.032547
131	156	33.782	-0.8711	-0.49111
131	110	33.811	0.96736	-0.25339
131	144	25.371	-0.1293	0.99161
133	150	35.735	-0.72193	-0.69197
133	113	41.783	0.97162	0.23657
133	141	20.96	-0.70604	0.70817
134	135	24.792	-0.12255	-0.99246
134	114	11.65	0.98538	0.17037
134	143	24.144	-0.34963	0.93689
135	159	0.7937	-0.94337	-0.33173
135	141	19.62	-0.32676	-0.94511
135	119	6.5228	0.94489	-0.32739
135	134	20.965	0.047523	0.99887
136	147	20.678	-0.62561	-0.78013
136	125	12.788	0.8213	-0.57049
136	117	9.0047	0.67207	0.74049
136	137	13.007	0.5197	0.85435
136	153	11.815	-0.87838	0.47797
137	136	12.533	-0.71159	-0.70259
137	116	21.819	0.87655	0.48132
137	154	10.347	-0.98647	-0.16394
138	157	10.568	-0.96598	0.25862
138	143	7.6553	-0.34343	-0.93918
138	115	13.59	0.9447	0.32794
139	161	1.6536	-0.99405	-0.10893
139	120	1.6536	0.99405	0.10893
140	162	22.027	-0.99427	-0.10689
140	122	22.979	0.99495	0.10035
140	156	0.96431	-0.99873	0.050298
141	155	11.905	-0.724	-0.6898
141	133	8.5965	0.80052	-0.59931
141	135	12.222	0.72108	0.69286
141	159	8.6044	-0.82238	0.56893
142	154	6.5419	-0.58579	-0.81046
142	123	13.061	0.99985	0.017326
142	165	10.531	-0.87619	0.48197
143	160	15.218	-0.6381	-0.76996
143	134	18.908	0.40974	-0.9122
143	121	14.104	0.99853	-0.05416
143	138	8.7656	0.1544	0.98801
143	157	25.008	-0.53875	0.84247
144	163	24.261	-0.96519	-0.26154
144	131	9.5287	0.95184	-0.3066
144	126	13.855	0.99445	-0.10517
144	146	10.739	0.052895	0.9986
145	151	1.1696	0.46111	-0.88734
145	127	1.0302	0.84592	-0.53331
145	164	2.1236	-0.66433	0.74744
146	172	22.64	-0.9267	-0.37579
146	144	12.728	0.70675	-0.70746
146	124	22.334	0.98888	-0.14872
146	158	23.154	-0.43626	0.89982
147	158	13.403	-0.46117	-0.88731
147	125	8.9365	0.92846	-0.37144
147	136	13.778	0.55481	0.83198
147	168	10.456	-0.93352	0.35853
148	164	20.232	-0.3769	-0.92625
148	129	25.368	0.82334	-0.56755
148	152	30.076	-0.032257	0.99948
148	174	12.67	-0.97005	0.2429
149	166	12.302	-0.64427	-0.7648
149	128	8.9465	0.99081	0.13524
149	151	7.3068	-0.076529	0.99707
149	167	0.98875	-0.38376	0.92343
150	152	13.92	-0.1734	-0.98485
150	133	10.427	0.7816	0.62378
150	155	9.2096	-0.62278	0.7824
151	149	1.6679	-0.12039	-0.99273
151	145	1.6679	0.12039	0.99273
152	174	14.979	-0.96012	-0.27959
152	148	22.412	0.515	-0.85719
152	130	20.262	0.97716	-0.21249
152	150	13.607	0.18399	0.98293
152	171	24.169	-0.80528	0.5929
153	168	5.5071	-0.25105	-0.96797
153	136	13.355	0.93826	-0.34593
153	173	14.943	-0.74603	0.66591
154	173	15.192	-0.7577	-0.6526
154	137	13.618	0.99089	0.13467
154	142	13.907	0.96078	0.2773
154	180	15.916	-0.96414	0.2654
155	175	16.54	-0.99592	0.090256
155	150	11.137	0.90476	-0.42592
155	141	7.1748	0.89148	0.45305
156	177	8.2315	-0.3571	-0.93407
156	162	16.094	-0.49311	-0.86997
156	140	12.164	0.61084	-0.79175
156	131	12.914	0.96893	0.24735
156	163	29.552	-0.30685	0.95176
157	170	16.543	-0.38717	-0.92201
157	143	23.311	0.62149	-0.78342
157	138	17.759	0.97178	-0.2359
157	161	25.566	-0.52303	0.85232
157	176	19.913	-0.60104	0.79922
158	172	11.335	-0.61388	-0.7894
158	146	24.555	0.53466	-0.84507
158	147	34.989	0.57389	0.81893
158	179	26.27	-0.99921	0.039779
159	178	6.6189	-0.95471	0.29754
159	141	22.385	0.73897	-0.67373
159	135	2.0551	0.93921	0.34334
159	160	10.504	-0.12977	0.99154
159	181	10.973	-0.98338	0.18153
160	159	8.1564	-0.28755	-0.95777
160	143	8.1564	0.28755	0.95777
161	176	21.674	-0.71727	-0.69679
161	157	11.199	0.12438	-0.99223
161	139	18.356	0.95304	0.30283
161	162	22.296	0.43779	0.89908
161	182	13.116	-0.99892	0.04653
162	182	17.093	-0.67207	-0.74049
162	161	8.4087	-0.68046	-0.73278
162	140	17.443	0.90145	0.43288
162	156	9.936	0.47489	0.88004
162	177	4.1016	-0.78827	0.61533
163	186	12.812	-0.9889	0.1486
163	156	9.3972	0.19297	-0.98121
163	144	13.092	0.82924	0.5589
164	169	23.116	0.12599	-0.99203
164	145	7.6666	0.29062	-0.95684
164	148	18.277	0.70003	0.71411
164	174	11.75	-0.30684	0.95176
164	187	15.547	-0.92167	0.38798
165	180	9.0736	-0.68224	-0.73113
165	142	13.471	0.99734	0.072934
165	183	9.1882	-0.78846	0.61509
166	149	9.3517	0.99328	0.11575
166	167	0.28533	-0.75392	0.65697
166	189	9.1621	-0.99035	-0.1386
167	189	1.3731	-0.98224	0.18765
167	166	1.5651	0.67017	-0.74221
167	149	1.7551	0.98115	-0.19325
167	185	1.8889	-0.7529	0.65813
168	179	0.8982	-0.87257	0.48848
168	147	12.755	0.7581	-0.65214
168	153	4.652	0.29083	0.95677
168	188	10.797	-0.94826	0.31751
169	185	6.4887	-0.57291	-0.81962
169	164	6.4887	0.57291	0.81962
170	184	20.516	-0.63995	-0.76841
170	157	20.516	0.63995	0.76841
171	174	0.097641	-0.86087	-0.50882
171	152	0.097641	0.86087	0.50882
172	195	1.9892	-0.90322	-0.42917
172	146	2.9787	0.89242	-0.45121
172	158	1.6565	0.68383	0.72964
172	179	2.2261	-0.89588	0.44431
173	188	15.646	-0.67384	-0.73888
173	153	16.742	0.79935	-0.60086
173	154	4.6675	0.76332	0.64602
173	180	19.676	-0.3254	0.94558
174	187	16.949	-0.50869	-0.86095
174	164	12.044	0.4317	-0.90202
174	148	14.096	0.99713	-0.075767
174	152	19.218	0.92124	0.38901
174	171	14.043	-0.0060571	0.99998
174	193	28.693	-0.98467	0.17442
175	196	2.1475	-0.33183	-0.94334
175	155	15.989	0.98949	-0.14462
175	194	15.719	-0.96116	0.27599
176	192	12.767	-0.60867	-0.79342
176	157	9.8318	0.85622	-0.51661
176	161	14.663	0.82443	0.56597
176	182	4.0827	-0.2456	0.96937
176	199	12.099	-0.96977	0.24402
177	182	7.2542	-0.3792	-0.92532
177	162	9.2534	0.98767	0.15654
177	156	18.279	0.99698	0.077625
177	198	24.911	-0.98802	0.15435
178	194	13.908	-0.58012	-0.81453
178	159	8.9607	0.98756	0.15726
178	181	9.9503	-0.07847	0.99692
179	197	18.833	-0.99943	-0.033693
179	172	24.17	0.30103	-0.95361
179	158	22.631	0.99931	0.037064
179	168	10.621	0.34177	0.93979
179	191	19.532	-0.75255	0.65854
180	200	20.987	-0.77575	-0.63104
180	173	15.247	0.21509	-0.9766
180	154	6.5704	0.99203	-0.126
180	165	19.938	0.68737	0.72631
180	183	13.267	-0.27661	0.96098
180	201	3.9507	-0.89886	0.43823
181	204	21.755	-0.98813	0.15363
181	178	1.6312	0.99648	0.083869
181	159	20.174	0.98502	-0.17245
182	199	18.74	-0.75912	-0.65095
182	176	21.045	-0.045706	-0.99895
182	161	13.553	0.708	-0.70621
182	162	29.363	0.82944	0.55859
182	177	20.948	-0.4761	0.87939
182	203	11.865	-0.74081	0.67172
183	201	49.338	-0.99835	0.057474
183	180	24.989	0.6604	-0.75091
183	165	36.422	0.8993	0.43734
184	170	19.754	0.94495	0.32722
184	205	19.754	-0.94495	-0.32722
185	189	8.521	-0.52949	-0.84832
185	167	13.523	0.92976	-0.36816
185	169	3.8874	0.65754	0.75342
185	202	14.101	-0.753	0.65802
186	208	15.368	-0.88545	-0.46474
186	163	17.154	0.99747	-0.071069
186	195	9.0653	-0.3864	0.92233
187	202	19.341	-0.44708	-0.89449
187	164	11.788	0.96884	-0.24767
187	174	16.262	0.57478	0.8183
187	193	3.2873	-0.01454	0.99989
187	209	12.606	-0.95775	0.2876
188	207	6.3075	-0.91912	-0.39399
188	191	25.579	-0.53297	-0.84614
188	168	20.446	0.80766	-0.58965
188	173	22.482	0.5773	0.81653
188	200	20.471	-0.49151	0.87087
189	166	22.782	0.59792	-0.80156
189	167	16.8	0.90863	0.41759
189	185	20.003	-0.097674	0.99522
189	210	28.292	-0.95198	-0.30616
190	193	1.5543	0.14586	-0.98931
190	196	2.0197	0.33145	0.94347
190	211	0.9687	-0.92509	-0.37974
191	216	31.353	-0.8461	-0.53303
191	179	22.632	0.56381	-0.8259
191	188	37.987	0.36242	0.93201
192	205	23.061	-0.48503	-0.8745
192	176	30.91	0.78172	0.62363
192	199	4.8595	-0.009976	0.99995
192	219	13.525	-0.95597	-0.29345
193	209	13.32	-0.73144	-0.6819
193	187	19.52	0.47197	-0.88161
193	174	19.447	0.99999	0.0033067
193	190	13.376	0.021127	0.99978
193	212	23.106	-0.83094	0.55636
194	196	12.761	0.63783	-0.77017
194	175	7.3838	0.89085	-0.45429
194	178	9.516	0.99986	-0.016461
194	214	27.661	-0.87604	0.48224
195	215	25.455	-0.76631	-0.64247
195	186	18.291	0.58659	-0.80988
195	172	4.5287	0.95673	-0.29096
195	197	32.787	0.13555	0.99077
196	211	9.2455	-0.99789	0.064888
196	190	30.172	0.20467	-0.97883
196	175	28.815	0.8927	0.45065
196	194	9.017	-0.48579	0.87408
196	217	19.991	-0.91499	0.40348
197	218	13.111	-0.87698	-0.48052
197	195	19.631	0.80844	-0.58858
197	179	16.211	0.93865	-0.34486
197	216	30.551	-0.64116	0.76741
198	177	27.303	0.99032	-0.1388
198	208	1.0175	0.048328	0.99883
198	220	27.229	-0.9948	0.10185
199	192	6.0481	-0.22065	-0.97535
199	176	0.045918	-0.93124	-0.3644
199	182	6.7082	0.42035	0.90736
199	223	1.4526	-0.99305	-0.11773
200	222	27.021	-0.96695	-0.25498
200	188	18.878	0.4516	-0.89222
200	180	24.405	0.79268	0.60964
200	201	9.0246	-0.19312	0.98118
201	200	6.664	0.72297	-0.69088
