1	100.18	2471.6	51.5
2	151.69	212.34	55.5
3	152.61	332.37	56.5
4	156.72	447.86	55.5
5	158.07	924.97	55.5
6	160.27	1148.9	55.5
7	162.85	558.64	55.5
8	164.17	673.87	55.5
9	161.62	1259.8	55.5
10	162.73	1369.6	56.5
11	163.78	1716.5	58.5
12	168.57	799.34	69.5
13	171.55	2135.8	55.5
14	172.13	1606.3	55.5
15	173.02	1974.3	54.5
16	173.71	1488.1	55.5
18	174.96	2392.3	55.5
19	179.77	1845.5	71.5
20	219.95	2493.5	56.5
21	254.06	495	56.5
22	254.87	987.2	56.5
23	257.87	125.98	55.5
24	255.55	240.84	55.5
25	257.9	1096.3	56.5
26	258.19	1208.5	55.5
27	257.69	1316.8	56.5
28	263.75	875.81	55.5
29	264.48	2060	69.5
30	264.01	2196.4	55.5
31	267.25	368.62	68.5
32	271.87	1551.5	55.5
33	273.94	617.06	69.5
34	280	1676.1	69.5
35	282.39	1908.9	55.5
36	282.24	2343.6	68.5
37	301.36	1431	67.5
38	291.82	1802	57.5
39	293.45	756.91	70.5
40	322.48	2460.9	55.5
41	350.8	1039.2	55.5
42	354.88	1271.1	55.5
43	359.74	2138.1	55.5
44	361.29	2247	56.5
45	368.61	536.66	56.5
46	371.58	140.77	56.5
47	373.34	274.05	69.5
48	378.62	1528.5	55.5
49	378.97	919.72	69.5
50	381.4	1984.7	68.5
51	384.91	1860.3	56.5
52	393.56	1154.2	65.5
53	386.72	682.89	55.5
54	391.24	1748	56.5
55	395.11	398.32	55.5
56	397.69	1639.2	55.5
57	400.84	2542.2	58.5
58	400.2	2382.2	54.5
59	405.34	796.69	57.5
60	410.84	1366.5	56.5
61	454.29	2085.2	56.5
62	457.17	2192.7	56.5
63	460.87	1048.3	56.5
64	464.99	479.92	56.5
65	467.76	1256.2	55.5
66	476.52	600.48	67.5
67	477.29	2303.7	55.5
68	479.81	1914.8	55.5
69	484.68	1464.7	69.5
70	483.81	196.27	69.5
71	490.29	2468.9	68.5
72	490.6	726.03	56.5
73	491.54	1587.9	56.5
74	495.25	1805.4	56.5
75	500.25	942.37	56.5
76	508.57	835.06	55.5
77	513.95	313.21	56.5
78	516.78	1697.1	56.5
79	521.34	1151.6	55.5
80	528.38	1349.1	55.5
81	538.27	2015.5	55.5
82	566.34	2370.3	56.5
83	566.23	2139	69.5
84	571.33	419.42	67.5
85	578.57	105.45	56.5
86	580.84	2262.8	56.5
87	584.53	671.54	55.5
88	585.92	543.65	55.5
89	585.65	1252.6	56.5
90	583.95	1038.6	69.5
91	601.14	1786.7	55.5
92	606.87	778.67	55.5
93	606	1450.7	55.5
94	603.66	1908.8	69.5
95	612.85	1575	69.5
96	618.38	902.92	70.5
97	620.61	295.37	58.5
98	627.32	2479.6	72.5
99	633.26	1153.4	55.5
100	643.76	1345.8	55.5
101	654.07	2606.6	56.5
102	657.97	1690	55.5
103	659.02	2038.8	69.5
104	669.23	2330.6	55.5
105	671.6	2199.9	55.5
106	679.8	486.43	55.5
107	687.84	129.45	55.5
108	686.93	376.37	55.5
109	693.29	609.04	68.5
110	702.74	1839	55.5
111	707.48	734.46	55.5
112	715.97	235.52	55.5
113	715.02	999.84	69.5
114	716.75	1246.3	69.5
115	727.87	1508	68.5
116	736.11	2536.2	58.5
117	734.97	2422.1	55.5
118	739.8	852.08	56.5
119	739.43	1120.5	55.5
120	751.44	1627.9	55.5
121	759.42	1383.8	55.5
122	757.06	1741.7	55.5
123	769.44	2640.3	55.5
124	768	2145.5	56.5
125	776.35	2269.4	69.5
126	778.26	2018.2	55.5
127	782.72	445.92	54.5
128	800.82	323.27	69.5
129	810.78	594.29	56.5
130	816.89	720.97	55.5
131	822.2	1870.9	71.5
133	832.17	959.05	56.5
134	836.46	1276.2	55.5
135	838.38	1166.1	56.5
136	836.36	2380.6	55.5
137	835.64	2491.3	55.5
138	851.88	1504.3	55.5
139	863.39	1622.8	55.5
140	866.87	1743.9	55.5
141	873.63	1061.2	55.5
142	877.08	2667.1	55.5
143	890.39	1389.5	70.5
144	883.16	1984.1	56.5
145	885.73	495.67	56.5
146	885.15	2106.5	69.5
147	896.44	2286.6	55.5
148	910.22	630.81	54.5
149	912.04	274.38	56.5
150	910.31	864.6	69.5
151	918.3	388.85	56.5
152	924.63	741.44	56.5
153	933.82	2425.8	56.5
154	936.3	2560	68.5
155	952.78	982.19	56.5
156	952.54	1838	69.5
157	959.37	1492.1	55.5
158	963.43	2201.9	55.5
159	962.47	1149.1	69.5
160	974.28	1283.8	62.5
161	972.66	1603.7	56.5
162	973.63	1715.1	56.5
163	985.91	1955.3	55.5
164	988.11	552.52	56.5
165	988.64	2696.2	55.5
166	1002	208.94	58.5
167	1010.3	323.71	55.5
168	1013	2329.4	69.5
169	1024.4	446.6	55.5
170	1025.4	1402.4	55.5
171	1027.7	797.86	55.5
172	1028.8	2094.2	69.5
173	1032.3	2479.5	56.5
174	1028	674.9	68.5
175	1060	953.88	55.5
176	1062.4	1533.4	55.5
177	1062.8	1778.9	56.5
178	1072.2	1092.5	55.5
179	1069.7	2215.5	55.5
180	1067.9	2600.7	69.5
181	1078.2	1204.4	55.5
182	1084.9	1657.3	69.5
183	1098.7	2722.5	56.5
184	1102.1	1320.7	55.5
185	1112.1	375.55	55.5
186	1108.8	1941.2	69.5
187	1109.7	561.65	69.5
188	1112.5	2407	56.5
189	1116.2	252.01	68.5
190	1144.1	792.64	56.5
191	1142.7	2300.7	55.5
192	1147.5	1445.8	67.5
193	1147.5	679.69	57.5
194	1152.3	1015.3	55.5
195	1152.4	2059.4	55.5
196	1161.5	905.05	54.5
197	1170	2169.8	55.5
198	1169.9	1806.3	55.5
199	1172.8	1568.5	55.5
200	1176	2520.2	69.5
201	1180.5	2651.2	56.5
202	1180.4	458.97	57.5
203	1202.6	1685.5	55.5
204	1203.8	1182	69.5
205	1210.7	1337.1	55.5
206	1214.8	2756.7	55.5
207	1220	2390.8	55.5
208	1225.1	1904.9	55.5
209	1228.7	598.6	55.5
210	1241.1	270.04	56.5
211	1249	835.78	55.5
212	1248.6	724.16	55.5
213	1256.3	378.21	55.5
214	1253.7	1057.2	55.5
215	1254.1	2014.1	56.5
216	1259.6	2255.6	70.5
217	1266.4	945.43	56.5
218	1272.2	2122.9	55.5
219	1274.4	1449.9	55.5
220	1280.1	1807.4	55.5
221	1289.5	2672.7	55.5
222	1293	2484.6	55.5
223	1298.1	1575.1	69.5
224	1298.3	496.74	69.5
225	1301.4	1275.4	55.5
226	1310.3	1700.6	56.5
227	1323.6	2782.5	56.5
228	1327.6	644.32	55.5
229	1341.9	2367.4	68.5
230	1346.3	312.21	55.5
231	1349.7	1111.6	55.5
232	1348.1	1915.2	68.5
233	1355	753.83	55.5
234	1356.4	2047.8	55.5
235	1364	1001.5	55.5
236	1361.3	2593	55.5
237	1363.2	1385.2	55.5
238	1369.9	876.86	69.5
239	1376.9	2190.3	69.5
240	1389.4	1793.7	55.5
241	1394.7	1213.6	56.5
242	1394.8	2700.4	55.5
243	1401.8	423.25	55.5
244	1414.4	1662.7	55.5
245	1416.6	2483.3	68.5
246	1417.1	552.34	73.5
247	1439.5	680.2	55.5
248	1438.4	2814.3	55.5
249	1442.7	2298.8	55.5
250	1444.9	1550.7	55.5
251	1452.7	1986.4	55.5
252	1456.6	324.77	55.5
253	1457.3	2097.9	55.5
254	1459.8	1439.2	56.5
255	1464.9	1314.9	69.5
256	1464	786.84	56.5
257	1468.8	1130.9	56.5
258	1465.4	1874.1	55.5
259	1472.6	2603.1	55.5
260	1491.5	893.61	55.5
261	1501	2203.3	55.5
