	8.3504e-016	-2.8854e-014
	-5.33468e-013	-2.89051e-013
	0	0
	-5.10271e-013	-2.50185e-013
	-5.34487e-013	-2.22752e-013
	-5.2401e-013	-1.95716e-013
	-5.20166e-013	-1.80136e-013
	-5.00901e-013	-2.13968e-013
	-5.16903e-013	-3.04395e-013
	-4.96685e-013	-1.91619e-013
	-5.16627e-013	-1.67181e-013
	-1.05297e-014	-7.08192e-014
	-3.82503e-014	2.62098e-014
	-4.95322e-013	-2.77495e-013
	5.32528e-015	-1.10872e-013
	-4.91686e-013	-1.7079e-013
	-3.26163e-014	1.02203e-014
	-1.0555e-014	-3.12212e-014
	-4.88378e-013	-1.40148e-013
	-7.32692e-015	-3.83232e-016
	-1.47907e-014	1.21178e-014
	-2.23508e-014	4.00634e-014
	-4.83129e-013	-2.83659e-013
	-4.70763e-013	-2.74827e-013
	-4.89376e-013	-2.43204e-013
	-4.70126e-013	-1.79239e-013
	-4.78422e-013	-2.14068e-013
	1.98732e-014	1.12432e-014
	-4.77866e-013	-1.24313e-013
	-4.82967e-013	-8.45831e-014
	-4.2185e-013	-1.7445e-013
	-4.63102e-013	-1.46188e-013
	nan	nan
	2.74226e-015	3.39416e-014
	-4.26408e-013	-2.85981e-013
	5.92012e-014	-2.20288e-014
	3.52395e-015	-5.2805e-016
	-1.13595e-015	5.88855e-015
	1.13595e-015	-5.88855e-015
	-4.25289e-013	-2.12328e-013
	-4.07476e-013	-1.96835e-013
	-3.86176e-013	-2.78761e-013
	-3.68537e-013	-2.46853e-013
	-3.88416e-013	-2.21772e-013
	-4.31685e-013	-7.1877e-014
	-4.43819e-013	-3.76861e-014
	-3.75925e-013	-1.54523e-013
	-3.60759e-013	-1.09919e-013
	-3.76343e-013	-8.92517e-014
	-3.77398e-013	-2.0552e-013
	-3.80813e-013	-1.95651e-013
	-4.21556e-013	-1.42663e-014
	-3.33704e-013	-1.96253e-013
	-4.1341e-013	1.63074e-014
	-2.93758e-013	-1.75343e-013
	-3.34999e-013	-1.77498e-013
	-3.31732e-013	-8.91633e-014
	-3.71016e-013	-1.32454e-014
	-3.96717e-013	1.40999e-014
	-4.08748e-013	4.08293e-014
	-3.71737e-013	-2.25646e-013
	-4.00327e-013	9.69629e-014
	-3.91587e-013	1.49182e-013
	-2.83957e-013	-2.18963e-013
	-2.62853e-013	-1.47925e-013
	-2.99101e-013	-1.08151e-013
	-4.00025e-013	5.95319e-014
	-3.11411e-013	-6.27761e-014
	-3.30064e-013	-4.12391e-014
	-3.66802e-013	6.6527e-014
	-3.7052e-013	4.70631e-014
	-3.00579e-013	-7.66874e-014
	-3.29006e-013	-7.59124e-015
	-3.11336e-013	6.71291e-015
	-3.35678e-013	3.3523e-014
	-3.06449e-013	-4.85181e-014
	-2.76188e-013	-3.87687e-014
	-3.04699e-013	-1.40284e-014
	-2.87735e-013	-6.29277e-014
	-2.67177e-013	-1.88518e-013
	-3.11074e-013	3.77713e-014
	-3.36849e-013	5.92547e-014
	-3.30669e-013	7.38889e-014
	-3.4851e-013	1.08034e-013
	-2.40573e-013	-1.1758e-013
	-2.64433e-013	-7.60128e-014
	-2.87486e-013	2.07791e-014
	-2.58821e-013	-1.43362e-014
	-1.96697e-013	-1.50579e-013
	-2.18657e-013	-1.41237e-013
	-3.33772e-013	1.05184e-013
	-2.89807e-013	3.63664e-014
	-2.92903e-013	5.66322e-014
	-1.91421e-013	-1.27834e-013
	-1.56917e-013	-1.35657e-013
	-3.18082e-013	8.97806e-014
	-3.52195e-013	1.01817e-013
	-3.13016e-013	7.99074e-014
	-2.69044e-013	2.81832e-014
	-2.29694e-013	-5.76464e-014
	-2.25441e-013	-4.6628e-014
	-2.89758e-013	6.82832e-014
	-2.93694e-013	7.64321e-014
	-2.37886e-013	-3.07825e-016
	-2.5899e-013	4.90655e-014
	-1.2593e-013	-1.76464e-013
	-3.37624e-013	1.06642e-013
	-3.04597e-013	1.15135e-013
	-3.08001e-013	8.61685e-014
	-3.12226e-013	9.06007e-014
	-3.48899e-013	9.94147e-014
	-1.29556e-013	-1.46854e-013
	-2.87845e-013	1.27735e-013
	-2.04338e-013	-5.463e-014
	-1.59631e-013	-1.01141e-013
	-1.62752e-013	-7.00321e-014
	-2.22923e-013	-3.10442e-014
	-2.54382e-013	5.43856e-014
	-2.66041e-013	7.53696e-014
	-2.43023e-013	7.31138e-014
	-2.75025e-013	8.76068e-014
	-2.91342e-013	8.10669e-014
	-2.56848e-013	5.95538e-014
	-9.94067e-014	-1.79869e-013
	-2.53321e-013	8.99459e-014
	-2.56901e-013	9.84914e-014
	-2.19182e-013	1.00898e-013
	-2.46187e-013	7.13581e-014
	-1.93306e-013	1.51137e-013
	-9.22722e-014	-1.72611e-013
	-1.90328e-013	-4.38458e-014
	-1.9194e-013	-2.8102e-014
	-1.96851e-013	-1.15625e-014
	-2.48856e-013	1.05155e-013
	-2.28406e-013	8.84287e-014
	-2.19821e-013	4.34887e-014
	-2.19339e-013	6.26151e-014
	-1.23908e-013	-6.66386e-014
	-1.46344e-013	-4.51101e-014
	-2.26951e-013	8.32593e-014
	-2.27368e-013	1.01642e-013
	-1.44265e-013	-1.10493e-013
	-2.16253e-013	4.74061e-014
	-1.96931e-013	9.36027e-014
	-1.88884e-013	1.22032e-013
	-1.52924e-013	-2.73466e-014
	-1.61429e-013	-9.6591e-015
	-2.16199e-013	9.09527e-014
	-1.50315e-013	1.0561e-014
	-1.73935e-013	2.9673e-014
	-1.8978e-013	9.52325e-014
	-9.82299e-014	-1.40647e-013
	-1.33119e-013	-8.59792e-014
	-1.20531e-013	-9.4246e-014
	-1.21271e-013	-1.06075e-013
	-9.68824e-014	-1.1349e-013
	-1.84982e-013	3.82948e-014
	-1.73133e-013	3.47523e-014
	-1.47415e-013	1.37248e-013
	-9.72759e-014	-8.76523e-014
	-8.53348e-014	-5.85938e-014
	-1.22556e-013	-4.34778e-014
	-1.63372e-013	8.73899e-014
	-1.46623e-013	8.22176e-014
	-1.53536e-013	8.73963e-014
	-2.07172e-013	7.15514e-014
	-1.06549e-013	-7.65349e-014
	-1.33363e-013	-2.6603e-014
	-1.40035e-013	-1.64016e-014
	-1.61495e-013	2.94516e-014
	-1.23387e-013	-1.16012e-014
	-1.2359e-013	1.38705e-013
	-1.42078e-013	1.77489e-013
	-1.57322e-013	6.6294e-014
	-1.78233e-013	7.84728e-014
	-1.13445e-013	6.84565e-015
	-1.17187e-013	1.37661e-014
	-1.57278e-013	1.11659e-013
	-1.56726e-013	1.20117e-013
	-7.09169e-014	-8.92094e-014
	-1.55682e-013	4.05355e-014
	-1.9845e-013	6.34893e-014
	-1.50032e-013	8.96093e-014
	-1.0913e-013	9.33228e-014
	-9.8365e-014	1.04735e-013
	-2.16353e-013	6.93964e-014
	-5.30816e-014	-1.33049e-013
	-5.13039e-014	-1.23161e-013
	-7.37871e-014	-1.38557e-013
	-1.40329e-013	9.75273e-014
	-1.46315e-013	7.66003e-014
	-1.34902e-013	7.95069e-014
	-7.4227e-014	-1.20538e-013
	-8.63325e-014	1.01086e-014
	-6.31178e-014	1.12242e-014
	-8.15379e-014	1.58945e-014
	-1.33265e-013	2.47918e-014
	-9.15181e-014	-2.30471e-015
	-5.20968e-014	-3.75007e-014
	-2.71043e-014	-1.75083e-014
	-4.34482e-014	-7.39697e-015
	-1.32223e-013	1.08758e-013
	-1.23239e-013	8.41723e-014
	-9.41543e-014	9.3515e-014
	-6.84382e-014	-1.01401e-013
	-5.25331e-014	-9.77842e-014
	-6.38016e-014	-7.53821e-014
	-1.0247e-013	1.49599e-013
	-4.05639e-014	-9.4179e-014
	-3.93822e-014	-4.49499e-014
	-2.64212e-014	-7.26266e-014
	-2.52095e-014	-5.78278e-014
	-1.07682e-013	8.48723e-014
	-1.10262e-013	2.64846e-014
	-1.98543e-014	-9.91365e-014
	2.09703e-015	-6.06729e-014
	-1.30882e-013	8.53782e-014
	-5.99473e-014	1.20353e-014
	-8.73775e-014	7.07334e-014
	-1.95513e-014	-1.33859e-013
	-2.1732e-014	-1.13959e-013
	-1.13033e-013	7.51739e-014
	-7.18827e-014	6.18096e-014
	-3.45224e-014	4.46272e-014
	-3.38473e-014	5.75176e-014
	-1.13188e-013	7.18325e-014
	-1.0396e-013	7.66363e-014
	-9.76487e-014	5.38006e-014
	-8.07706e-014	5.48983e-014
	-6.6106e-014	7.71492e-014
	-4.61102e-014	6.49597e-014
	-6.3861e-014	8.58581e-014
	-8.96283e-014	1.19333e-013
	-4.70279e-014	6.22837e-014
	-2.29962e-014	1.3431e-015
	-3.61046e-014	4.90393e-015
	-6.30199e-014	7.19462e-014
	-1.59495e-015	8.67478e-014
	-3.71706e-014	6.527e-014
	-1.44823e-014	5.46476e-014
	-2.55623e-014	6.21296e-014
	-9.57881e-014	1.35667e-013
	9.65025e-016	-8.47408e-014
	9.53894e-015	-5.46573e-014
	-2.40865e-014	8.21194e-015
	2.81263e-015	2.13701e-015
	2.25379e-014	1.43182e-014
	8.24987e-015	2.41266e-014
	6.35363e-015	2.46997e-014
	-1.98948e-014	3.21503e-014
	-6.33454e-014	4.16784e-014
	-5.27671e-015	-1.21337e-013
	-8.48402e-015	5.83748e-015
	-4.61082e-015	4.36927e-015
	9.33205e-015	1.23665e-015
	2.14259e-014	1.48052e-014
	4.19604e-015	6.0373e-015
	-2.4982e-015	8.85718e-014
	-3.28381e-014	3.2266e-014
	2.33471e-014	-9.16098e-014
	-3.05293e-014	1.26525e-013
	-4.36869e-015	6.48531e-014
	-2.75142e-015	7.72612e-014
	1.02145e-014	3.17198e-014
	3.47596e-015	4.95657e-014
	2.99614e-014	-3.02912e-014
	-1.4191e-014	-2.06652e-014
	2.0259e-014	9.74595e-015
	1.93146e-014	-4.04426e-014
	1.99087e-014	7.32969e-015
	1.79926e-014	3.50453e-014
	-2.4166e-016	4.94196e-014
	1.45895e-014	3.89348e-014
	2.30345e-014	-3.36381e-014
	3.71831e-016	1.91236e-015
	-7.31295e-015	2.64745e-014
	2.43858e-014	1.67268e-014
	6.56259e-015	-3.70932e-014
	-1.91982e-015	-2.67482e-014
	1.14146e-014	5.22077e-014
	2.03501e-014	-1.87945e-015
	2.61921e-014	-3.6657e-015
	3.0846e-014	5.55822e-015
